ID,flock_number,birth_year,palpation_before,body_development,CUT_before,DIB_placement,DIB_extraction,reproduction_type,reproduction_execution,palpation_after,CUT_after,reproduction_released,brood_sex,DIB_placement_count,DIB_extraction_count,success_insemination_count,fail_insemination_count,success_natural_count,fail_natural_count,pregnant_after_insemination_count,empty_after_insemination_count,pregnant_after_natural_count,empty_after_natural_count
1879,8598,2008,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,18/07/2018,NULL,2,2,1,1,0,2,1,1,0,2
1880,8621,2008,Vacia,1,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,22/07/2018,NULL,1,1,1,0,0,1,1,0,0,1
1881,20,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,1,1,0,1,2,0,0,1
1882,88,2010,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,20/08/2018,NULL,2,2,1,1,1,0,1,1,1,0
1883,156,2010,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,0,1,1,0,0,1,1,0
1884,229,2010,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,No Paso,NULL,NULL,NULL,0,0,0,0,1,1,0,0,1,1
1885,2099,2012,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,2,0,1,1,1,1,1,1
1886,2235,2012,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,17/07/2018,NULL,0,0,0,0,1,1,0,0,1,1
1887,2373,2012,Vacia,2.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,2,2,1,1,0,2,1,1,0,2
1888,3057,2013,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1889,4007,2014,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/01/2018,Preñada,NULL,12/10/2018,NULL,1,1,1,0,0,0,1,0,0,0
1890,4063,2014,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1891,5002,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,23/12/2017,Preñada,NULL,19/09/2018,NULL,0,0,0,0,0,0,0,0,0,0
1892,6296,2006,Sin Tacto,NULL,NULL,NULL,NULL,Natural,14/12/2017,Preñada,NULL,10/09/2018,NULL,1,1,1,0,0,1,1,0,1,0
1893,8110,2008,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,31/07/2018,NULL,0,0,0,0,2,1,0,0,2,1
1894,8220,2008,Vacia,2.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,19/08/2018,NULL,0,0,0,0,0,1,0,0,0,1
1895,8624,2008,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,16/08/2018,NULL,1,1,1,0,1,1,1,0,1,1
1896,82250,2008,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,13/08/2018,NULL,4,4,2,2,0,0,2,2,0,0
1897,98,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,23/01/2018,Preñada,NULL,20/10/2018,NULL,2,2,1,1,0,0,1,1,0,0
1898,101,2010,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,11/08/2018,NULL,1,1,1,0,2,1,1,0,1,2
1899,117,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,2,2,1,1,0,1,2,0,0,1
1900,122,2010,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,0,0,0,0,1,1,0,0,1,1
1901,125,2010,Preñada,1.5,NULL,NULL,NULL,Natural,11/04/2018,Preñada,NULL,06/01/2019,NULL,1,1,1,0,2,0,1,0,2,0
1902,140,2010,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,31/07/2018,NULL,1,1,1,0,2,1,1,0,1,2
1903,151,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,0,2,0,0,2,0,0,0
1904,207,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,2,0,0,1,2,0,0,1
1905,213,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
1906,220,2010,Vacia,1,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,25/08/2018,NULL,1,1,1,0,1,1,1,0,1,1
1907,247,2010,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,12/08/2018,NULL,1,1,1,0,1,1,1,0,1,1
1908,250,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,11/04/2018,Preñada,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1909,262,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,21/01/2018,Preñada,NULL,18/10/2018,NULL,2,2,1,1,0,0,1,1,0,0
1910,265,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,2,0,0,1,2,0,0,1
1911,277,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/12/2017,Preñada,NULL,11/09/2018,NULL,1,1,2,0,0,0,2,0,0,0
1912,291,2010,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,24/07/2018,NULL,0,0,0,0,0,1,0,0,0,1
1913,318,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,2,1,0,1,1
1914,319,2011,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,18/08/2018,NULL,0,0,0,0,0,1,0,0,0,1
1915,500,2011,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,2,2,2,0,0,1,2,0,0,1
1916,985,2011,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,21/07/2018,NULL,0,0,0,0,0,1,0,0,0,1
1917,989,2011,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
1918,1016,2011,Sin Tacto,NULL,NULL,NULL,10/10/2017,Natural,20/12/2017,Preñada,NULL,16/09/2018,NULL,1,0,0,1,0,0,1,0,0,0
1919,2068,2012,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,20/07/2018,NULL,0,0,0,0,1,1,0,0,1,1
1920,2082,2012,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,2,1,0,0,2
1921,2087,2012,Sin Tacto,NULL,NULL,04/10/2017,NULL,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,2,1,0,0,2
1922,2100,2012,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,28/08/2018,NULL,1,1,0,1,1,1,1,0,1,1
1923,2162,2012,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,1,1,0,1,2,0,0,1
1924,2199,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,20/12/2017,Preñada,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1925,2250,2012,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,2,0,0,1,2,0,0,1
1926,2265,2012,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,2,2,1,1,0,1,1,1,0,1
1927,2278,2012,Sin Tacto,NULL,NULL,04/10/2017,NULL,Inseminacion,12/10/2017,Preñada,NULL,19/07/2018,NULL,0,0,0,0,1,0,0,0,1,0
1928,2283,2012,Preñada,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,0,1,1,0,1,0,1,0
1929,2306,2012,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,2,0,0,2,2,0,0,2
1930,2327,2012,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
1931,2328,2012,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,1,1,0,1,2,0,0,1
1932,2363,2012,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,26/08/2018,NULL,2,2,1,1,0,2,1,1,0,2
1933,2367,2012,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,10/09/2018,NULL,2,2,1,1,0,2,1,1,0,2
1934,3023,2013,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,0,0,0,0,1,1,0,0,1,1
1935,3036,2013,Vacia,2.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,11/08/2018,NULL,2,2,1,1,0,0,1,1,0,0
1936,3048,2013,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
1937,3081,2013,Vacia,2.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,21/08/2018,NULL,1,1,1,0,0,1,1,0,0,1
1938,3127,2013,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,12/08/2018,NULL,0,0,0,0,1,1,0,0,1,1
1939,3147,2013,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,2,2,1,1,0,1,1,1,0,1
1940,3165,2013,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,21/08/2018,NULL,0,0,0,0,0,1,0,0,0,1
1941,326,2010,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,16/07/2018,NULL,2,2,2,0,0,1,2,0,0,1
1942,3260,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,12/12/2017,Preñada,NULL,08/09/2018,NULL,0,0,0,0,0,0,0,0,0,0
1943,3397,2013,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,06/08/2018,NULL,0,0,0,0,0,3,0,0,1,2
1944,4027,2014,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1945,4031,2014,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1946,4064,2014,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1947,4123,2014,Vacia,2.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,0,1,0,1,0,1,0,1
1948,5025,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,25/12/2017,Preñada,NULL,21/09/2018,NULL,0,0,0,0,0,0,0,0,0,0
1949,5044,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,30/12/2017,Preñada,NULL,26/09/2018,NULL,1,1,1,1,0,0,2,0,0,0
1950,5056,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,31/12/2017,Preñada,NULL,27/09/2018,NULL,2,2,0,2,0,0,1,1,0,0
1951,5061,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,09/12/2017,Preñada,NULL,05/09/2018,NULL,0,0,0,0,0,0,0,0,0,0
1952,5065,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,17/12/2017,Preñada,NULL,13/09/2018,NULL,0,0,0,0,0,0,0,0,0,0
1953,5088,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,16/12/2017,Preñada,NULL,12/09/2018,NULL,0,0,0,0,0,0,0,0,0,0
1954,5093,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,02/12/2017,Preñada,NULL,29/08/2018,NULL,0,0,0,0,0,0,0,0,0,0
1955,5108,2015,Sin Tacto,NULL,NULL,NULL,NULL,Natural,18/12/2017,Preñada,NULL,14/09/2018,NULL,0,0,0,0,0,0,0,0,0,0
1956,7085,2007,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,0,1,0,1,1,0,0,1
1957,8122,2008,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
1958,8267,2008,Sin Tacto,NULL,NULL,NULL,NULL,Natural,28/12/2017,Preñada,NULL,24/09/2018,NULL,0,0,0,0,1,1,0,0,2,0
1959,8308,2008,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,20/08/2018,NULL,0,0,0,0,1,1,0,0,1,1
1960,8420,2008,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,14/07/2018,NULL,1,1,0,1,1,1,1,0,1,1
1961,8531,2008,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
1962,8991,2008,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,0,0,0,0,1,1,0,0,1,1
1963,9015,2009,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,13/02/2019,NULL,2,2,1,1,0,2,2,0,0,2
1964,9045,2009,Vacia,1,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,2,2,1,1,0,1,1,1,0,1
1965,9048,2009,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Vacia,NULL,NULL,NULL,1,1,1,0,1,1,1,0,1,1
1966,9112,2009,Vacia,1,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,27/07/2018,NULL,0,0,0,0,1,1,0,0,1,1
1967,9127,2009,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,26/08/2018,NULL,1,1,0,1,0,0,1,0,0,0
1968,9225,2009,Preñada,1.5,NULL,NULL,NULL,Natural,28/12/2017,Preñada,NULL,NULL,NULL,1,1,0,1,1,0,1,0,1,0
1969,9249,2009,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,1,0,0,3,1,0,0,3
1970,9273,2009,Sin Tacto,NULL,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,NULL,NULL,1,1,1,0,1,2,1,0,1,2
1971,9370,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,28/12/2017,Preñada,NULL,NULL,NULL,2,2,1,1,0,1,2,0,0,1
1972,9400,2009,Vacia,2,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,24/08/2018,NULL,1,0,1,0,1,1,1,0,1,1
1973,9850,2011,Vacia,1.5,NULL,04/10/2017,10/10/2017,Inseminacion,12/10/2017,Preñada,NULL,01/09/2018,NULL,1,1,0,1,0,1,1,0,0,1
1974,2133,2012,Vacia,NULL,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1975,5006,2015,Vacia,2,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1976,5024,2015,Vacia,3,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
1977,5026,2015,Vacia,1,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1978,5046,2015,Vacia,1,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1979,6123,2006,Vacia,NULL,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,3,3,0,0,0,0,0,0,0,0
1980,9164,2009,Vacia,NULL,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
1981,2200,2012,Vacia,NULL,NULL,30/03/2018,06/04/2018,Inseminacion,08/04/2018,Vacia,CUT,NULL,NULL,2,2,1,1,0,2,1,1,0,2
1982,4043,2014,Vacia,NULL,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
1983,4122,2014,Vacia,NULL,NULL,30/03/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1984,3034,2013,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Vacia,NULL,NULL,NULL,1,1,1,0,0,2,1,0,0,2
1985,5097,2015,Vacia,2,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,13/01/2019,NULL,0,0,0,0,0,0,0,0,0,0
1986,5117,2015,Vacia,1,NULL,28/02/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1987,8276,2008,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,10/01/2019,NULL,2,2,1,1,0,1,1,1,0,1
1988,2084,2012,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,11/12/2018,NULL,1,1,1,0,0,2,1,0,0,2
1989,2127,2012,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,17/01/2019,NULL,0,0,0,0,1,0,0,0,1,0
1990,2385,2012,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,12/12/2018,NULL,3,3,2,1,0,1,2,1,0,1
1991,3024,2013,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,14/01/2019,NULL,0,0,0,0,1,0,0,0,1,0
1992,3040,2013,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,26/12/2018,NULL,2,2,1,1,0,2,1,1,0,2
1993,3099,2013,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1994,3396,2013,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,11/12/2018,NULL,1,1,1,0,0,0,1,0,0,0
1995,4002,2014,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,15/12/2018,NULL,0,0,0,0,0,0,0,0,0,0
1996,4036,2014,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1997,4055,2014,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,11/12/2018,NULL,0,0,0,0,1,0,0,0,1,0
1998,4091,2014,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,27/12/2018,NULL,0,0,0,0,1,0,0,0,1,0
1999,4104,2014,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,16/12/2018,NULL,0,0,0,0,1,0,0,0,1,0
2000,4105,2014,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
2001,4140,2014,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,07/12/2018,NULL,0,0,0,0,1,0,0,0,1,0
2002,5038,2015,Vacia,2,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
2003,5048,2015,Sin Tacto,NULL,NULL,NULL,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,30/01/2019,NULL,0,0,0,0,0,0,0,0,0,0
2004,5050,2015,Vacia,1,NULL,28/02/2018,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
2005,5057,2015,Vacia,2,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,10/12/2018,NULL,0,0,0,0,0,0,0,0,0,0
2006,5060,2015,Vacia,1,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,09/12/2018,NULL,0,0,0,0,0,0,0,0,0,0
2007,5095,2015,Vacia,1,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,26/01/2019,NULL,0,0,0,0,0,0,0,0,0,0
2008,5107,2015,Vacia,2,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,05/12/2018,NULL,0,0,0,0,0,0,0,0,0,0
2009,5116,2015,Vacia,1,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,10/12/2018,NULL,0,0,0,0,0,0,0,0,0,0
2010,7037,2007,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,12/12/2018,NULL,2,2,1,1,0,1,1,1,0,1
2011,9220,2009,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,13/12/2018,NULL,1,1,1,0,0,0,1,0,0,0
2012,153,2010,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,12/12/2018,NULL,2,2,1,1,0,2,1,1,1,1
2013,205,2010,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,20/12/2018,NULL,0,0,0,0,1,0,0,0,1,0
2014,230,2010,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,27/12/2018,NULL,2,2,1,1,0,0,2,0,0,0
2015,240,2010,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,22/01/2019,NULL,1,1,1,0,1,0,1,0,1,0
2016,293,2010,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,07/12/2018,NULL,3,3,1,2,0,2,3,0,0,2
2017,1007,2011,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,08/12/2018,NULL,2,2,1,1,0,1,1,1,0,1
2018,2120,2012,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,27/01/2019,NULL,1,1,0,1,0,2,1,0,0,2
2019,2203,2012,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,25/12/2018,NULL,4,4,2,2,0,1,2,2,0,1
2020,2302,2012,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,17/12/2018,NULL,3,3,1,2,0,2,2,1,0,2
2021,2360,2012,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,11/02/2019,NULL,3,3,2,1,0,2,2,1,0,2
2022,3043,2013,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,17/12/2018,NULL,1,1,0,1,0,2,0,1,1,1
2023,3047,2013,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,13/12/2018,NULL,1,1,1,0,0,0,1,0,0,0
2024,5001,2015,Vacia,1,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,15/12/2018,NULL,0,0,0,0,0,0,0,0,0,0
2025,5037,2015,Vacia,1,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,13/12/2018,NULL,0,0,0,0,0,0,0,0,0,0
2026,5059,2015,Vacia,2,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
2027,5064,2015,Vacia,2,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,02/01/2019,NULL,0,0,0,0,0,0,0,0,0,0
2028,5105,2015,Vacia,1,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,09/01/2019,NULL,0,0,0,0,0,0,0,0,0,0
2029,9131,2009,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,15/01/2019,NULL,1,1,1,0,0,0,1,0,0,0
2030,9265,2009,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,17/01/2019,NULL,1,1,1,0,0,0,1,0,0,0
2031,9316,2009,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,08/01/2019,NULL,1,1,1,0,0,0,1,0,0,0
2032,8081,2008,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,09/12/2018,NULL,1,1,1,0,1,1,1,0,1,1
2033,8283,2008,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,14/12/2018,NULL,1,1,0,1,0,2,1,0,0,2
2034,8364,2008,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,09/12/2018,NULL,1,1,1,0,0,2,1,0,1,1
2035,8370,2008,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,06/12/2018,NULL,2,2,1,1,0,0,1,1,0,0
2036,8089,2008,Vacia,NULL,NULL,28/02/2018,06/03/2018,Inseminacion,08/03/2018,Preñada,NULL,06/12/2018,NULL,1,1,1,0,0,0,1,0,0,0
